0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,2.320791674852645e-08,0.0,0.5000000000658296,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.8530797493240947e-07,0.0,0.5000000005256288,0
0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,6.242163042726791e-07,0.0,0.5000000017705984,0
-1.0351159722635267e-06,0.0,0.9999999999994643,0.0,1.0,0.0,-0.9999999999994643,0.0,-1.0351159722635267e-06,1.4767867727455756e-06,0.0,0.5000000041881625,0
-2.017830942752846e-06,0.0,0.9999999999979642,0.0,1.0,0.0,-0.9999999999979642,0.0,-2.017830942752846e-06,2.878813707735062e-06,0.0,0.5000000081628917,0
-3.480114204685464e-06,0.0,0.9999999999939444,0.0,1.0,0.0,-0.9999999999939444,0.0,-3.480114204685464e-06,4.965034624774683e-06,0.0,0.500000014074752,0
-5.515667734869105e-06,0.0,0.9999999999847887,0.0,1.0,0.0,-0.9999999999847887,0.0,-5.515667734869105e-06,7.869132951029877e-06,0.0,0.500000022299206,0
-8.217456579915202e-06,0.0,0.9999999999662367,0.0,1.0,0.0,-0.9999999999662367,0.0,-8.217456579915202e-06,1.1723740751397234e-05,0.0,0.5000000332063879,0
-1.1677710765365375e-05,0.0,0.9999999999318155,0.0,1.0,0.0,-0.9999999999318155,0.0,-1.1677710765365375e-05,1.6660441454529466e-05,0.0,0.5000000471603013,0
-1.5987927204803985e-05,0.0,0.9999999998721931,0.0,1.0,0.0,-0.9999999998721931,0.0,-1.5987927204803985e-05,2.280977257916134e-05,0.0,0.5000000645179037,0
-2.1238871608950415e-05,0.0,0.9999999997744552,0.0,1.0,0.0,-0.9999999997744552,0.0,-2.1238871608950415e-05,3.0301228460711215e-05,0.0,0.5000000856280826,0
-2.7520580394723e-05,0.0,0.9999999996213088,0.0,1.0,0.0,-0.9999999996213088,0.0,-2.7520580394723e-05,3.926326297814239e-05,0.0,0.5000001108305278,0
-3.492236259426471e-05,0.0,0.9999999993902143,0.0,1.0,0.0,-0.9999999993902143,0.0,-3.492236259426471e-05,4.9823292281058196e-05,0.0,0.5000001404544994,0
-4.353280176391908e-05,0.0,0.9999999990524476,0.0,1.0,0.0,-0.9999999990524476,0.0,-4.353280176391908e-05,6.210769751700877e-05,0.0,0.5000001748174989,0
-5.343975789314203e-05,0.0,0.9999999985720961,0.0,1.0,0.0,-0.9999999985720961,0.0,-5.343975789314203e-05,7.624182755897422e-05,0.0,0.5000002142238436,0
-6.473036931333435e-05,0.0,0.9999999979049896,0.0,1.0,0.0,-0.9999999979049896,0.0,-6.473036931333435e-05,9.235000173299758e-05,0.0,0.5000002589631496,0
-7.749105460657571e-05,0.0,0.9999999969975683,0.0,1.0,0.0,-0.9999999969975683,0.0,-7.749105460657571e-05,0.00011055551254593388,0.0,0.5000003093087241,0
-9.180751451424054e-05,0.0,0.9999999957856901,0.0,1.0,0.0,-0.9999999957856901,0.0,-9.180751451424054e-05,0.00013098062841327234,0.0,0.5000003655158718,0
-0.00010776473384547166,0.0,0.999999994193381,0.0,1.0,0.0,-0.999999994193381,0.0,-0.00010776473384547166,0.00015374659638699083,0.0,0.5000004278201196,0
-0.00012544698338548728,0.0,0.9999999921315271,0.0,1.0,0.0,-0.9999999921315271,0.0,-0.00012544698338548728,0.00017897364488340492,0.0,0.5000004964353584,0
-0.00014493782180369181,0.0,0.9999999894965138,0.0,1.0,0.0,-0.9999999894965138,0.0,-0.00014493782180369181,0.0002067809864109523,0.0,0.5000005715519095,0
-0.00016632009756156104,0.0,0.9999999861688125,0.0,1.0,0.0,-0.9999999861688125,0.0,-0.00016632009756156104,0.00023728682029786768,0.0,0.5000006533345155,0
-0.0001896759508202675,0.0,0.9999999820115166,0.0,1.0,0.0,-0.9999999820115166,0.0,-0.0001896759508202675,0.00027060833541969217,0.0,0.50000074192026,0
-0.00021508681534800924,0.0,0.9999999768688307,0.0,1.0,0.0,-0.9999999768688307,0.0,-0.00021508681534800924,0.00030686171292654973,0.0,0.5000008374164193,0
-0.00024263342042700454,0.0,0.9999999705645112,0.0,1.0,0.0,-0.9999999705645112,0.0,-0.00024263342042700454,0.0003461621289701411,0.0,0.5000009398982458,0
-0.00027239579276010955,0.0,0.9999999629002654,0.0,1.0,0.0,-0.9999999629002654,0.0,-0.00027239579276010955,0.0003886237574303709,0.0,0.5000010494066913,0
-0.0003044532583770147,0.0,0.9999999536541057,0.0,1.0,0.0,-0.9999999536541057,0.0,-0.0003044532583770147,0.00043435977264155376,0.0,0.5000011659460669,0
-0.0003388844445399728,0.0,0.999999942578665,0.0,1.0,0.0,-0.999999942578665,0.0,-0.0003388844445399728,0.00048348235211810874,0.0,0.5000012894816477,0
-0.0003757672816490077,0.0,0.9999999293994726,0.0,1.0,0.0,-0.9999999293994726,0.0,-0.0003757672816490077,0.0005361026792796746,0.0,0.5000014199372197,0
-0.0004151790051465544,0.0,0.9999999138131931,0.0,1.0,0.0,-0.9999999138131931,0.0,-0.0004151790051465544,0.0005923309461755614,0.0,0.5000015571925761,0
-0.0004571961574214667,0.0,0.9999998954858313,0.0,1.0,0.0,-0.9999998954858313,0.0,-0.0004571961574214667,0.0006522763562084392,0.0,0.5000017010809635,0
-0.0005018945897123448,0.0,0.9999998740509025,0.0,1.0,0.0,-0.9999998740509025,0.0,-0.0005018945897123448,0.0007160471268571954,0.0,0.500001851386479,0
-0.0005493494640101126,0.0,0.9999998491075718,0.0,1.0,0.0,-0.9999998491075718,0.0,-0.0005493494640101126,0.0007837504923988473,0.0,0.5000020078414233,0
-0.0005996352549597858,0.0,0.9999998202187643,0.0,1.0,0.0,-0.9999998202187643,0.0,-0.0005996352549597858,0.0008554927066294174,0.0,0.500002170123613,0
-0.000652825751761363,0.0,0.9999997869092462,0.0,1.0,0.0,-0.9999997869092462,0.0,-0.000652825751761363,0.0009313790455836791,0.0,0.5000023378536492,0
-0.0007089940600697699,0.0,0.9999997486636798,0.0,1.0,0.0,-0.9999997486636798,0.0,-0.0007089940600697699,0.001011513810253649,0.0,0.500002510592152,0
